date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:29:29	10899/10899	---M--	200	added ('OK')	image/png	etag:%22b241445839a491d6%22	https://i0.wp.com/thetechcorner.org/wp-content/uploads/2022/02/image-77.png?resize=607%2C336&ssl=1	C:/Users/Filip/Documents/github/sitedownload/sitedownload/i0.wp.com/thetechcorner.org/wp-content/uploads/2022/02/image-7790fd.png	(from https://thetechcorner.org/?p=1118)
21:29:30	15326/15326	---M--	200	added ('OK')	image/png	etag:%222149ac95edf68b36%22	https://i0.wp.com/thetechcorner.org/wp-content/uploads/2022/02/image-78.png?resize=640%2C93&ssl=1	C:/Users/Filip/Documents/github/sitedownload/sitedownload/i0.wp.com/thetechcorner.org/wp-content/uploads/2022/02/image-7825dd.png	(from https://thetechcorner.org/?p=1118)
21:29:31	3897/3897	---M--	200	added ('OK')	image/png	etag:%2206e8f6ac7f35214e%22	https://i0.wp.com/thetechcorner.org/wp-content/uploads/2022/02/image-79.png?resize=340%2C106&ssl=1	C:/Users/Filip/Documents/github/sitedownload/sitedownload/i0.wp.com/thetechcorner.org/wp-content/uploads/2022/02/image-7939b5.png	(from https://thetechcorner.org/?p=1118)
21:29:32	14980/14980	---M--	200	added ('OK')	image/png	etag:%229f98c8910ebf9549%22	https://i0.wp.com/thetechcorner.org/wp-content/uploads/2022/02/image-80.png?resize=640%2C116&ssl=1	C:/Users/Filip/Documents/github/sitedownload/sitedownload/i0.wp.com/thetechcorner.org/wp-content/uploads/2022/02/image-802ad9.png	(from https://thetechcorner.org/?p=1118)
21:29:33	20217/20217	---M--	200	added ('OK')	image/png	etag:%2233866f2289a89cf7%22	https://i0.wp.com/thetechcorner.org/wp-content/uploads/2022/02/image-81.png?resize=640%2C140&ssl=1	C:/Users/Filip/Documents/github/sitedownload/sitedownload/i0.wp.com/thetechcorner.org/wp-content/uploads/2022/02/image-816210.png	(from https://thetechcorner.org/?p=1118)
21:29:34	26597/26597	---M--	200	added ('OK')	image/png	etag:%22d86335b3c5b1b65e%22	https://i0.wp.com/thetechcorner.org/wp-content/uploads/2022/02/image-82.png?resize=640%2C198&ssl=1	C:/Users/Filip/Documents/github/sitedownload/sitedownload/i0.wp.com/thetechcorner.org/wp-content/uploads/2022/02/image-82df18.png	(from https://thetechcorner.org/?p=1118)
21:29:35	37048/37048	---M--	200	added ('OK')	image/png	etag:%22020a5bed1b6bbf5e%22	https://i0.wp.com/thetechcorner.org/wp-content/uploads/2022/02/image-83.png?resize=640%2C396&ssl=1	C:/Users/Filip/Documents/github/sitedownload/sitedownload/i0.wp.com/thetechcorner.org/wp-content/uploads/2022/02/image-8379b1.png	(from https://thetechcorner.org/?p=1118)
21:29:35	9951/9951	---M--	200	added ('OK')	image/png	etag:%22200370561e1d3d9f%22	https://i0.wp.com/thetechcorner.org/wp-content/uploads/2022/02/image-84.png?resize=640%2C68&ssl=1	C:/Users/Filip/Documents/github/sitedownload/sitedownload/i0.wp.com/thetechcorner.org/wp-content/uploads/2022/02/image-84559a.png	(from https://thetechcorner.org/?p=1118)
21:29:37	22797/22797	---M--	200	added ('OK')	image/png	etag:%225d59056bac275090%22	https://i0.wp.com/thetechcorner.org/wp-content/uploads/2022/02/image-85.png?resize=640%2C251&ssl=1	C:/Users/Filip/Documents/github/sitedownload/sitedownload/i0.wp.com/thetechcorner.org/wp-content/uploads/2022/02/image-850daf.png	(from https://thetechcorner.org/?p=1118)
21:29:38	12061/12061	---MCZ	200	added ('OK')	application/json	date:Tue,%2013%20Dec%202022%2020:29:37%20GMT	https://thetechcorner.org/index.php?rest_route=/wp/v2/posts/1411	C:/Users/Filip/Documents/github/sitedownload/sitedownload/thetechcorner.org/indexea42.json	(from https://thetechcorner.org/?p=1411)
21:29:38	50568/50568	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Dec%202022%2020:29:37%20GMT	https://thetechcorner.org/?tag=compressing	C:/Users/Filip/Documents/github/sitedownload/sitedownload/thetechcorner.org/index0fe8.html	(from https://thetechcorner.org/?p=1118)
21:29:38	50568/50568	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Dec%202022%2020:29:37%20GMT	https://thetechcorner.org/?tag=vdo	C:/Users/Filip/Documents/github/sitedownload/sitedownload/thetechcorner.org/index4c96.html	(from https://thetechcorner.org/?p=1118)
21:29:38	2840/2840	---MCZ	200	added ('OK')	application/json	date:Tue,%2013%20Dec%202022%2020:29:38%20GMT	https://thetechcorner.org/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fthetechcorner.org%2F%3Fp%3D1411	C:/Users/Filip/Documents/github/sitedownload/sitedownload/thetechcorner.org/indexa1ab.json	(from https://thetechcorner.org/?p=1411)
21:29:39	2955/2955	---MCZ	200	added ('OK')	text/xml	date:Tue,%2013%20Dec%202022%2020:29:39%20GMT	https://thetechcorner.org/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fthetechcorner.org%2F%3Fp%3D1411&format=xml	C:/Users/Filip/Documents/github/sitedownload/sitedownload/thetechcorner.org/indexea24.php	(from https://thetechcorner.org/?p=1411)
21:29:40	9122/9122	---M--	200	added ('OK')	image/png	etag:%2239074b8f58743438%22	https://i0.wp.com/thetechcorner.org/wp-content/uploads/2022/03/image-35.png?resize=640%2C56&ssl=1	C:/Users/Filip/Documents/github/sitedownload/sitedownload/i0.wp.com/thetechcorner.org/wp-content/uploads/2022/03/image-354813.png	(from https://thetechcorner.org/?p=1411)
21:29:41	17791/17791	---M--	200	added ('OK')	image/png	etag:%22949cdfe6405a4f19%22	https://i0.wp.com/thetechcorner.org/wp-content/uploads/2022/03/image-36.png?resize=640%2C152&ssl=1	C:/Users/Filip/Documents/github/sitedownload/sitedownload/i0.wp.com/thetechcorner.org/wp-content/uploads/2022/03/image-36fa3c.png	(from https://thetechcorner.org/?p=1411)
21:29:42	6754/6754	---M--	200	added ('OK')	image/png	etag:%22dea92f37b5579be0%22	https://i0.wp.com/thetechcorner.org/wp-content/uploads/2022/03/image-37.png?resize=640%2C40&ssl=1	C:/Users/Filip/Documents/github/sitedownload/sitedownload/i0.wp.com/thetechcorner.org/wp-content/uploads/2022/03/image-37f2e1.png	(from https://thetechcorner.org/?p=1411)
21:29:43	6862/6862	---M--	200	added ('OK')	image/png	etag:%22d6b3a329a4c3f095%22	https://i0.wp.com/thetechcorner.org/wp-content/uploads/2022/03/image-39.png?resize=640%2C61&ssl=1	C:/Users/Filip/Documents/github/sitedownload/sitedownload/i0.wp.com/thetechcorner.org/wp-content/uploads/2022/03/image-3997e8.png	(from https://thetechcorner.org/?p=1411)
21:29:43	10680/10680	---M--	200	added ('OK')	image/png	etag:%22016cbee252bc02f1%22	https://i0.wp.com/thetechcorner.org/wp-content/uploads/2022/03/image-38.png?resize=640%2C85&ssl=1	C:/Users/Filip/Documents/github/sitedownload/sitedownload/i0.wp.com/thetechcorner.org/wp-content/uploads/2022/03/image-386c81.png	(from https://thetechcorner.org/?p=1411)
21:29:44	10983/10983	---M--	200	added ('OK')	image/png	etag:%2257f6bba6f25f1f42%22	https://i0.wp.com/thetechcorner.org/wp-content/uploads/2022/03/image-40.png?resize=640%2C69&ssl=1	C:/Users/Filip/Documents/github/sitedownload/sitedownload/i0.wp.com/thetechcorner.org/wp-content/uploads/2022/03/image-40ca47.png	(from https://thetechcorner.org/?p=1411)
21:29:45	54873/54873	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Dec%202022%2020:29:45%20GMT	https://thetechcorner.org/?cat=51	C:/Users/Filip/Documents/github/sitedownload/sitedownload/thetechcorner.org/indexfa15.html	(from https://thetechcorner.org/?p=1411)
21:29:45	12829/12829	---MCZ	200	added ('OK')	application/json	date:Tue,%2013%20Dec%202022%2020:29:45%20GMT	https://thetechcorner.org/index.php?rest_route=/wp/v2/posts/1359	C:/Users/Filip/Documents/github/sitedownload/sitedownload/thetechcorner.org/indexe628.json	(from https://thetechcorner.org/?p=1359)
21:29:46	2682/2682	---MCZ	200	added ('OK')	application/json	date:Tue,%2013%20Dec%202022%2020:29:46%20GMT	https://thetechcorner.org/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fthetechcorner.org%2F%3Fp%3D1359	C:/Users/Filip/Documents/github/sitedownload/sitedownload/thetechcorner.org/index720a.json	(from https://thetechcorner.org/?p=1359)
21:29:47	2797/2797	---MCZ	200	added ('OK')	text/xml	date:Tue,%2013%20Dec%202022%2020:29:47%20GMT	https://thetechcorner.org/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fthetechcorner.org%2F%3Fp%3D1359&format=xml	C:/Users/Filip/Documents/github/sitedownload/sitedownload/thetechcorner.org/indexe5a9.php	(from https://thetechcorner.org/?p=1359)
21:29:48	2196/2196	---M--	200	added ('OK')	image/png	etag:%22e971a86c48dc8342%22	https://i0.wp.com/thetechcorner.org/wp-content/uploads/2022/03/image-7.png?resize=561%2C26&ssl=1	C:/Users/Filip/Documents/github/sitedownload/sitedownload/i0.wp.com/thetechcorner.org/wp-content/uploads/2022/03/image-76431.png	(from https://thetechcorner.org/?p=1359)
21:29:48	11035/11035	---M--	200	added ('OK')	image/png	etag:%22c3fd59843e86dd0d%22	https://i0.wp.com/thetechcorner.org/wp-content/uploads/2022/03/image-8.png?resize=640%2C88&ssl=1	C:/Users/Filip/Documents/github/sitedownload/sitedownload/i0.wp.com/thetechcorner.org/wp-content/uploads/2022/03/image-8d83d.png	(from https://thetechcorner.org/?p=1359)
21:29:49	29925/29925	---M--	200	added ('OK')	image/png	etag:%2256243e3afcfaa1e4%22	https://i0.wp.com/thetechcorner.org/wp-content/uploads/2022/03/image-9.png?resize=640%2C269&ssl=1	C:/Users/Filip/Documents/github/sitedownload/sitedownload/i0.wp.com/thetechcorner.org/wp-content/uploads/2022/03/image-960c5.png	(from https://thetechcorner.org/?p=1359)
21:29:50	22642/22642	---M--	200	added ('OK')	image/png	etag:%22f103a131b6294012%22	https://i0.wp.com/thetechcorner.org/wp-content/uploads/2022/03/image-10.png?resize=640%2C189&ssl=1	C:/Users/Filip/Documents/github/sitedownload/sitedownload/i0.wp.com/thetechcorner.org/wp-content/uploads/2022/03/image-103c7d.png	(from https://thetechcorner.org/?p=1359)
21:29:51	22096/22096	---M--	200	added ('OK')	image/png	etag:%22474ec64a2984f6d9%22	https://i0.wp.com/thetechcorner.org/wp-content/uploads/2022/03/image-12.png?resize=640%2C133&ssl=1	C:/Users/Filip/Documents/github/sitedownload/sitedownload/i0.wp.com/thetechcorner.org/wp-content/uploads/2022/03/image-12aeff.png	(from https://thetechcorner.org/?p=1359)
21:29:52	47796/47796	---M--	200	added ('OK')	image/png	etag:%22c741fb4e642f3d7b%22	https://i0.wp.com/thetechcorner.org/wp-content/uploads/2022/03/image-11.png?resize=640%2C371&ssl=1	C:/Users/Filip/Documents/github/sitedownload/sitedownload/i0.wp.com/thetechcorner.org/wp-content/uploads/2022/03/image-110879.png	(from https://thetechcorner.org/?p=1359)
21:29:54	14981/14981	---M--	200	added ('OK')	image/png	etag:%224eb21c7387159189%22	https://i0.wp.com/thetechcorner.org/wp-content/uploads/2022/03/image-13.png?resize=640%2C86&ssl=1	C:/Users/Filip/Documents/github/sitedownload/sitedownload/i0.wp.com/thetechcorner.org/wp-content/uploads/2022/03/image-13169c.png	(from https://thetechcorner.org/?p=1359)
21:29:54	50568/50568	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Dec%202022%2020:29:54%20GMT	https://thetechcorner.org/?tag=context	C:/Users/Filip/Documents/github/sitedownload/sitedownload/thetechcorner.org/indexb131.html	(from https://thetechcorner.org/?p=1359)
21:29:54	50568/50568	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Dec%202022%2020:29:54%20GMT	https://thetechcorner.org/?tag=semanage	C:/Users/Filip/Documents/github/sitedownload/sitedownload/thetechcorner.org/index9f02.html	(from https://thetechcorner.org/?p=1359)
21:29:54	50568/50568	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Dec%202022%2020:29:54%20GMT	https://thetechcorner.org/?tag=identify	C:/Users/Filip/Documents/github/sitedownload/sitedownload/thetechcorner.org/indexe9de.html	(from https://thetechcorner.org/?p=1359)
21:29:55	11675/11675	---MCZ	200	added ('OK')	application/json	date:Tue,%2013%20Dec%202022%2020:29:55%20GMT	https://thetechcorner.org/index.php?rest_route=/wp/v2/posts/1351	C:/Users/Filip/Documents/github/sitedownload/sitedownload/thetechcorner.org/indexecc0.json	(from https://thetechcorner.org/?p=1351)
21:29:56	2670/2670	---MCZ	200	added ('OK')	application/json	date:Tue,%2013%20Dec%202022%2020:29:55%20GMT	https://thetechcorner.org/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fthetechcorner.org%2F%3Fp%3D1351	C:/Users/Filip/Documents/github/sitedownload/sitedownload/thetechcorner.org/index69a8.json	(from https://thetechcorner.org/?p=1351)
21:29:57	2785/2785	---MCZ	200	added ('OK')	text/xml	date:Tue,%2013%20Dec%202022%2020:29:56%20GMT	https://thetechcorner.org/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fthetechcorner.org%2F%3Fp%3D1351&format=xml	C:/Users/Filip/Documents/github/sitedownload/sitedownload/thetechcorner.org/index15f7.php	(from https://thetechcorner.org/?p=1351)
21:29:57	4011/4011	---M--	200	added ('OK')	image/png	etag:%22a8d9e7494e2573f2%22	https://i0.wp.com/thetechcorner.org/wp-content/uploads/2022/03/image-1.png?resize=640%2C47&ssl=1	C:/Users/Filip/Documents/github/sitedownload/sitedownload/i0.wp.com/thetechcorner.org/wp-content/uploads/2022/03/image-1cc1d.png	(from https://thetechcorner.org/?p=1351)
21:29:58	17677/17677	---M--	200	added ('OK')	image/png	etag:%226e266d2982454217%22	https://i0.wp.com/thetechcorner.org/wp-content/uploads/2022/03/image-4.png?resize=640%2C178&ssl=1	C:/Users/Filip/Documents/github/sitedownload/sitedownload/i0.wp.com/thetechcorner.org/wp-content/uploads/2022/03/image-4f340.png	(from https://thetechcorner.org/?p=1351)
21:29:59	2627/2627	---M--	200	added ('OK')	image/png	etag:%229938247d3f418802%22	https://i0.wp.com/thetechcorner.org/wp-content/uploads/2022/03/image-2.png?resize=522%2C75&ssl=1	C:/Users/Filip/Documents/github/sitedownload/sitedownload/i0.wp.com/thetechcorner.org/wp-content/uploads/2022/03/image-2aa40.png	(from https://thetechcorner.org/?p=1351)
21:29:59	2644/2644	---M--	200	added ('OK')	image/png	etag:%2256ae7770921cfcf8%22	https://i0.wp.com/thetechcorner.org/wp-content/uploads/2022/03/image-3.png?resize=451%2C77&ssl=1	C:/Users/Filip/Documents/github/sitedownload/sitedownload/i0.wp.com/thetechcorner.org/wp-content/uploads/2022/03/image-38682.png	(from https://thetechcorner.org/?p=1351)
21:30:01	28354/28354	---M--	200	added ('OK')	image/png	etag:%222af1f0abc9ac2d5a%22	https://i0.wp.com/thetechcorner.org/wp-content/uploads/2022/03/image-5.png?resize=640%2C267&ssl=1	C:/Users/Filip/Documents/github/sitedownload/sitedownload/i0.wp.com/thetechcorner.org/wp-content/uploads/2022/03/image-5ffe4.png	(from https://thetechcorner.org/?p=1351)
21:30:01	7945/7945	---M--	200	added ('OK')	image/png	etag:%226257bdaa-1f09%22	https://www.tecmint.com/wp-content/uploads/2016/07/SELinux-Enforcing-Mode.png	C:/Users/Filip/Documents/github/sitedownload/sitedownload/www.tecmint.com/wp-content/uploads/2016/07/SELinux-Enforcing-Mode.png	(from https://thetechcorner.org/?p=1351)
21:30:02	50568/50568	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Dec%202022%2020:30:02%20GMT	https://thetechcorner.org/?tag=mode	C:/Users/Filip/Documents/github/sitedownload/sitedownload/thetechcorner.org/indexc2a8.html	(from https://thetechcorner.org/?p=1351)
21:30:02	15041/15041	---MCZ	200	added ('OK')	application/json	date:Tue,%2013%20Dec%202022%2020:30:02%20GMT	https://thetechcorner.org/index.php?rest_route=/wp/v2/posts/1335	C:/Users/Filip/Documents/github/sitedownload/sitedownload/thetechcorner.org/index759f.json	(from https://thetechcorner.org/?p=1335)
21:30:02	50568/50568	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Dec%202022%2020:30:02%20GMT	https://thetechcorner.org/?tag=permissive	C:/Users/Filip/Documents/github/sitedownload/sitedownload/thetechcorner.org/index06b1.html	(from https://thetechcorner.org/?p=1351)
21:30:02	50568/50568	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Dec%202022%2020:30:02%20GMT	https://thetechcorner.org/?tag=permissivemode	C:/Users/Filip/Documents/github/sitedownload/sitedownload/thetechcorner.org/index1c7e.html	(from https://thetechcorner.org/?p=1351)
21:30:03	2658/2658	---MCZ	200	added ('OK')	application/json	date:Tue,%2013%20Dec%202022%2020:30:03%20GMT	https://thetechcorner.org/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fthetechcorner.org%2F%3Fp%3D1335	C:/Users/Filip/Documents/github/sitedownload/sitedownload/thetechcorner.org/indexc639.json	(from https://thetechcorner.org/?p=1335)
21:30:03	2773/2773	---MCZ	200	added ('OK')	text/xml	date:Tue,%2013%20Dec%202022%2020:30:03%20GMT	https://thetechcorner.org/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fthetechcorner.org%2F%3Fp%3D1335&format=xml	C:/Users/Filip/Documents/github/sitedownload/sitedownload/thetechcorner.org/index1723.php	(from https://thetechcorner.org/?p=1335)
21:30:05	27255/27255	---M--	200	added ('OK')	image/png	etag:%2293d9bedf57b5621c%22	https://i0.wp.com/thetechcorner.org/wp-content/uploads/2022/02/image-219.png?resize=640%2C332&ssl=1	C:/Users/Filip/Documents/github/sitedownload/sitedownload/i0.wp.com/thetechcorner.org/wp-content/uploads/2022/02/image-219a6c1.png	(from https://thetechcorner.org/?p=1335)
21:30:05	15431/15431	---M--	200	added ('OK')	image/png	etag:%22e9f8031815752564%22	https://i0.wp.com/thetechcorner.org/wp-content/uploads/2022/02/image-220.png?resize=640%2C67&ssl=1	C:/Users/Filip/Documents/github/sitedownload/sitedownload/i0.wp.com/thetechcorner.org/wp-content/uploads/2022/02/image-220952a.png	(from https://thetechcorner.org/?p=1335)
21:30:06	21019/21019	---M--	200	added ('OK')	image/png	etag:%22469250cf3107a445%22	https://i0.wp.com/thetechcorner.org/wp-content/uploads/2022/02/image-221.png?resize=640%2C172&ssl=1	C:/Users/Filip/Documents/github/sitedownload/sitedownload/i0.wp.com/thetechcorner.org/wp-content/uploads/2022/02/image-221fb3b.png	(from https://thetechcorner.org/?p=1335)
21:30:08	178520/178520	---M--	200	added ('OK')	image/png	etag:%225969116be502fd14%22	https://i0.wp.com/thetechcorner.org/wp-content/uploads/2022/02/image-222.png?resize=640%2C698&ssl=1	C:/Users/Filip/Documents/github/sitedownload/sitedownload/i0.wp.com/thetechcorner.org/wp-content/uploads/2022/02/image-222a408.png	(from https://thetechcorner.org/?p=1335)
21:30:11	50568/50568	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Dec%202022%2020:30:10%20GMT	https://thetechcorner.org/?tag=generate	C:/Users/Filip/Documents/github/sitedownload/sitedownload/thetechcorner.org/index141c.html	(from https://thetechcorner.org/?p=1335)
21:30:11	50568/50568	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Dec%202022%2020:30:10%20GMT	https://thetechcorner.org/?tag=keys	C:/Users/Filip/Documents/github/sitedownload/sitedownload/thetechcorner.org/index79b2.html	(from https://thetechcorner.org/?p=1335)
21:30:11	39566/39566	---M--	200	added ('OK')	image/png	etag:%22b6327831f38aa374%22	https://i0.wp.com/thetechcorner.org/wp-content/uploads/2022/03/image.png?resize=640%2C162&ssl=1	C:/Users/Filip/Documents/github/sitedownload/sitedownload/i0.wp.com/thetechcorner.org/wp-content/uploads/2022/03/imagea3d3.png	(from https://thetechcorner.org/?p=1335)
21:30:11	50568/50568	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Dec%202022%2020:30:10%20GMT	https://thetechcorner.org/?tag=ssh	C:/Users/Filip/Documents/github/sitedownload/sitedownload/thetechcorner.org/index0080.html	(from https://thetechcorner.org/?p=1335)
21:30:12	10410/10410	---MCZ	200	added ('OK')	application/json	date:Tue,%2013%20Dec%202022%2020:30:12%20GMT	https://thetechcorner.org/index.php?rest_route=/wp/v2/posts/1272	C:/Users/Filip/Documents/github/sitedownload/sitedownload/thetechcorner.org/index0230.json	(from https://thetechcorner.org/?p=1272)
21:30:13	2723/2723	---MCZ	200	added ('OK')	application/json	date:Tue,%2013%20Dec%202022%2020:30:13%20GMT	https://thetechcorner.org/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fthetechcorner.org%2F%3Fp%3D1272	C:/Users/Filip/Documents/github/sitedownload/sitedownload/thetechcorner.org/indexb025.json	(from https://thetechcorner.org/?p=1272)
21:30:14	2838/2838	---MCZ	200	added ('OK')	text/xml	date:Tue,%2013%20Dec%202022%2020:30:14%20GMT	https://thetechcorner.org/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fthetechcorner.org%2F%3Fp%3D1272&format=xml	C:/Users/Filip/Documents/github/sitedownload/sitedownload/thetechcorner.org/indexa728.php	(from https://thetechcorner.org/?p=1272)
21:30:15	43025/43025	---M--	200	added ('OK')	image/png	etag:%227b26a4c2c90baffb%22	https://i0.wp.com/thetechcorner.org/wp-content/uploads/2022/02/image-189.png?resize=472%2C429&ssl=1	C:/Users/Filip/Documents/github/sitedownload/sitedownload/i0.wp.com/thetechcorner.org/wp-content/uploads/2022/02/image-1895200.png	(from https://thetechcorner.org/?p=1272)
21:30:16	4460/4460	---M--	200	added ('OK')	image/png	etag:%2299833375569a9f43%22	https://i0.wp.com/thetechcorner.org/wp-content/uploads/2022/02/image-190.png?resize=640%2C45&ssl=1	C:/Users/Filip/Documents/github/sitedownload/sitedownload/i0.wp.com/thetechcorner.org/wp-content/uploads/2022/02/image-19054d8.png	(from https://thetechcorner.org/?p=1272)
21:30:17	2622/2622	---M--	200	added ('OK')	image/png	etag:%22189d15f2cc51811b%22	https://i0.wp.com/thetechcorner.org/wp-content/uploads/2022/02/image-191.png?resize=528%2C59&ssl=1	C:/Users/Filip/Documents/github/sitedownload/sitedownload/i0.wp.com/thetechcorner.org/wp-content/uploads/2022/02/image-19152e6.png	(from https://thetechcorner.org/?p=1272)
21:30:17	2976/2976	---M--	200	added ('OK')	image/png	etag:%2276990f2e5279256f%22	https://i0.wp.com/thetechcorner.org/wp-content/uploads/2022/02/image-192.png?resize=497%2C54&ssl=1	C:/Users/Filip/Documents/github/sitedownload/sitedownload/i0.wp.com/thetechcorner.org/wp-content/uploads/2022/02/image-192e41c.png	(from https://thetechcorner.org/?p=1272)
21:30:18	5549/5549	---M--	200	added ('OK')	image/png	etag:%22a967cbba13364b99%22	https://i0.wp.com/thetechcorner.org/wp-content/uploads/2022/02/image-194.png?resize=640%2C54&ssl=1	C:/Users/Filip/Documents/github/sitedownload/sitedownload/i0.wp.com/thetechcorner.org/wp-content/uploads/2022/02/image-1949899.png	(from https://thetechcorner.org/?p=1272)
21:30:19	3058/3058	---M--	200	added ('OK')	image/png	etag:%22ad74a54a87b999c8%22	https://i0.wp.com/thetechcorner.org/wp-content/uploads/2022/02/image-193.png?resize=557%2C59&ssl=1	C:/Users/Filip/Documents/github/sitedownload/sitedownload/i0.wp.com/thetechcorner.org/wp-content/uploads/2022/02/image-193b861.png	(from https://thetechcorner.org/?p=1272)
21:30:19	10805/10805	---MCZ	200	added ('OK')	application/json	date:Tue,%2013%20Dec%202022%2020:30:19%20GMT	https://thetechcorner.org/index.php?rest_route=/wp/v2/posts/1271	C:/Users/Filip/Documents/github/sitedownload/sitedownload/thetechcorner.org/indexd31e.json	(from https://thetechcorner.org/?p=1271)
21:30:20	50568/50568	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Dec%202022%2020:30:20%20GMT	https://thetechcorner.org/?tag=membership	C:/Users/Filip/Documents/github/sitedownload/sitedownload/thetechcorner.org/index5965.html	(from https://thetechcorner.org/?p=1272)
21:30:20	50568/50568	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Dec%202022%2020:30:20%20GMT	https://thetechcorner.org/?tag=group	C:/Users/Filip/Documents/github/sitedownload/sitedownload/thetechcorner.org/index120e.html	(from https://thetechcorner.org/?p=1272)
21:30:20	2738/2738	---MCZ	200	added ('OK')	application/json	date:Tue,%2013%20Dec%202022%2020:30:20%20GMT	https://thetechcorner.org/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fthetechcorner.org%2F%3Fp%3D1271	C:/Users/Filip/Documents/github/sitedownload/sitedownload/thetechcorner.org/index0a1b.json	(from https://thetechcorner.org/?p=1271)
21:30:21	2853/2853	---MCZ	200	added ('OK')	text/xml	date:Tue,%2013%20Dec%202022%2020:30:21%20GMT	https://thetechcorner.org/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fthetechcorner.org%2F%3Fp%3D1271&format=xml	C:/Users/Filip/Documents/github/sitedownload/sitedownload/thetechcorner.org/index3eea.php	(from https://thetechcorner.org/?p=1271)
21:30:22	16121/16121	---M--	200	added ('OK')	image/png	etag:%229d996fb27c431c27%22	https://i0.wp.com/thetechcorner.org/wp-content/uploads/2022/02/image-180.png?resize=640%2C143&ssl=1	C:/Users/Filip/Documents/github/sitedownload/sitedownload/i0.wp.com/thetechcorner.org/wp-content/uploads/2022/02/image-1804f24.png	(from https://thetechcorner.org/?p=1271)
21:30:23	11577/11577	---M--	200	added ('OK')	image/png	etag:%22f7af6a868b5e8849%22	https://i0.wp.com/thetechcorner.org/wp-content/uploads/2022/02/image-181.png?resize=640%2C95&ssl=1	C:/Users/Filip/Documents/github/sitedownload/sitedownload/i0.wp.com/thetechcorner.org/wp-content/uploads/2022/02/image-181aece.png	(from https://thetechcorner.org/?p=1271)
21:30:24	14249/14249	---M--	200	added ('OK')	image/png	etag:%22988710222d405dfb%22	https://i0.wp.com/thetechcorner.org/wp-content/uploads/2022/02/image-183.png?resize=640%2C129&ssl=1	C:/Users/Filip/Documents/github/sitedownload/sitedownload/i0.wp.com/thetechcorner.org/wp-content/uploads/2022/02/image-1831c0f.png	(from https://thetechcorner.org/?p=1271)
21:30:25	14606/14606	---M--	200	added ('OK')	image/png	etag:%229b90be530a1096d1%22	https://i0.wp.com/thetechcorner.org/wp-content/uploads/2022/02/image-187.png?resize=640%2C134&ssl=1	C:/Users/Filip/Documents/github/sitedownload/sitedownload/i0.wp.com/thetechcorner.org/wp-content/uploads/2022/02/image-1872014.png	(from https://thetechcorner.org/?p=1271)
21:30:26	16327/16327	---M--	200	added ('OK')	image/png	etag:%2267de82c2c594af79%22	https://i0.wp.com/thetechcorner.org/wp-content/uploads/2022/02/image-182.png?resize=640%2C130&ssl=1	C:/Users/Filip/Documents/github/sitedownload/sitedownload/i0.wp.com/thetechcorner.org/wp-content/uploads/2022/02/image-182c537.png	(from https://thetechcorner.org/?p=1271)
21:30:28	14654/14654	---M--	200	added ('OK')	image/png	etag:%22f50ca0bcc11d1be8%22	https://i0.wp.com/thetechcorner.org/wp-content/uploads/2022/02/image-188.png?resize=640%2C127&ssl=1	C:/Users/Filip/Documents/github/sitedownload/sitedownload/i0.wp.com/thetechcorner.org/wp-content/uploads/2022/02/image-1881f36.png	(from https://thetechcorner.org/?p=1271)
